seed,round_no,strategy,game_no,num1,num2,num3,num4,num5,num6,match_count,has_bonus,prize
1,1089,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1089,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1090,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1090,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1090,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1090,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1090,model_score,5,1,13,22,30,33,40,1,1,꽝
1,1091,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1091,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1091,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1091,model_score,4,6,8,13,24,25,44,2,1,꽝
1,1091,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1092,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1092,model_score,2,2,15,19,25,34,37,1,1,꽝
1,1092,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1092,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1092,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1093,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1093,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1093,model_score,3,13,22,33,34,44,45,1,1,꽝
1,1093,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1093,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1094,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1094,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1094,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1094,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1094,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1095,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1095,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1095,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1095,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1095,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1096,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1096,model_score,2,2,15,19,25,34,37,1,1,꽝
1,1096,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1096,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1096,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1097,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1097,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1097,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1097,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1097,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1098,model_score,1,7,15,20,24,38,43,2,1,꽝
1,1098,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1098,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1098,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1098,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1099,model_score,1,7,15,20,24,38,43,3,0,5등
1,1099,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1099,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1099,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1099,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1100,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1100,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1100,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1100,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1100,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1101,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1101,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1101,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1101,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1101,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1102,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1102,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1102,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1102,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1102,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1103,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1103,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1103,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1103,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1103,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1104,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1104,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1104,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1104,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1104,model_score,5,1,13,22,30,39,40,2,0,꽝
1,1105,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1105,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1105,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1105,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1105,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1106,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1106,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1106,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1106,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1106,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1107,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1107,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1107,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1107,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1107,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1108,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1108,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1108,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1108,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1108,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1109,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1109,model_score,2,2,15,19,25,34,37,1,1,꽝
1,1109,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1109,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1109,model_score,5,1,13,22,30,39,40,2,0,꽝
1,1110,model_score,1,7,15,20,24,38,43,2,1,꽝
1,1110,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1110,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1110,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1110,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1111,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1111,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1111,model_score,3,13,22,33,34,44,45,3,0,5등
1,1111,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1111,model_score,5,1,13,22,30,33,40,3,0,5등
1,1112,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1112,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1112,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1112,model_score,4,6,8,13,24,25,44,1,1,꽝
1,1112,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1113,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1113,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1113,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1113,model_score,4,6,8,13,24,25,44,2,1,꽝
1,1113,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1114,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1114,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1114,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1114,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1114,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1115,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1115,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1115,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1115,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1115,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1116,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1116,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1116,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1116,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1116,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1117,model_score,1,7,15,20,24,38,43,0,1,꽝
1,1117,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1117,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1117,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1117,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1118,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1118,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1118,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1118,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1118,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1119,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1119,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1119,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1119,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1119,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1120,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1120,model_score,2,2,15,19,25,34,37,2,1,꽝
1,1120,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1120,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1120,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1121,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1121,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1121,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1121,model_score,4,6,8,13,24,25,44,3,1,5등
1,1121,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1122,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1122,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1122,model_score,3,13,22,33,34,44,45,1,1,꽝
1,1122,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1122,model_score,5,1,13,22,30,39,40,1,1,꽝
1,1123,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1123,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1123,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1123,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1123,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1124,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1124,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1124,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1124,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1124,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1125,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1125,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1125,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1125,model_score,4,6,8,13,24,25,44,3,0,5등
1,1125,model_score,5,1,13,22,30,39,40,1,1,꽝
1,1126,model_score,1,7,15,20,24,38,43,0,1,꽝
1,1126,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1126,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1126,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1126,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1127,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1127,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1127,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1127,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1127,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1128,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1128,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1128,model_score,3,13,22,33,34,44,45,1,1,꽝
1,1128,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1128,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1129,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1129,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1129,model_score,3,13,22,33,34,44,45,1,1,꽝
1,1129,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1129,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1130,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1130,model_score,2,2,15,19,25,34,37,3,0,5등
1,1130,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1130,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1130,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1131,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1131,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1131,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1131,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1131,model_score,5,1,13,22,30,33,40,1,1,꽝
1,1132,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1132,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1132,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1132,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1132,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1133,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1133,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1133,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1133,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1133,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1134,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1134,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1134,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1134,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1134,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1135,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1135,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1135,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1135,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1135,model_score,5,1,13,22,30,33,40,3,0,5등
1,1136,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1136,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1136,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1136,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1136,model_score,5,1,13,22,30,33,40,1,1,꽝
1,1137,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1137,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1137,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1137,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1137,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1138,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1138,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1138,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1138,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1138,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1139,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1139,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1139,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1139,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1139,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1140,model_score,1,7,15,20,24,38,43,2,1,꽝
1,1140,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1140,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1140,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1140,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1141,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1141,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1141,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1141,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1141,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1142,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1142,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1142,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1142,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1142,model_score,5,1,13,22,30,33,40,1,1,꽝
1,1143,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1143,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1143,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1143,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1143,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1144,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1144,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1144,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1144,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1144,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1145,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1145,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1145,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1145,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1145,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1146,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1146,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1146,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1146,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1146,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1147,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1147,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1147,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1147,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1147,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1148,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1148,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1148,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1148,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1148,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1149,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1149,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1149,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1149,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1149,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1150,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1150,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1150,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1150,model_score,4,6,8,13,24,25,44,1,1,꽝
1,1150,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1151,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1151,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1151,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1151,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1151,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1152,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1152,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1152,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1152,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1152,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1153,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1153,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1153,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1153,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1153,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1154,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1154,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1154,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1154,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1154,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1155,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1155,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1155,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1155,model_score,4,6,8,13,24,25,44,0,1,꽝
1,1155,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1156,model_score,1,7,15,20,24,38,43,0,1,꽝
1,1156,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1156,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1156,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1156,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1157,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1157,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1157,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1157,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1157,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1158,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1158,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1158,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1158,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1158,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1159,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1159,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1159,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1159,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1159,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1160,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1160,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1160,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1160,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1160,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1161,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1161,model_score,2,2,15,19,25,34,37,2,1,꽝
1,1161,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1161,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1161,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1162,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1162,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1162,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1162,model_score,4,6,8,13,24,25,44,1,1,꽝
1,1162,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1163,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1163,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1163,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1163,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1163,model_score,5,1,13,22,30,33,40,2,0,꽝
1,1164,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1164,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1164,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1164,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1164,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1165,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1165,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1165,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1165,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1165,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1166,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1166,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1166,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1166,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1166,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1167,model_score,1,7,15,20,24,38,43,0,1,꽝
1,1167,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1167,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1167,model_score,4,6,8,13,24,25,44,1,1,꽝
1,1167,model_score,5,1,13,22,30,39,40,2,0,꽝
1,1168,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1168,model_score,2,2,15,19,25,34,37,1,0,꽝
1,1168,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1168,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1168,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1169,model_score,1,7,15,20,24,38,43,1,1,꽝
1,1169,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1169,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1169,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1169,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1170,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1170,model_score,2,2,15,19,25,34,37,1,1,꽝
1,1170,model_score,3,13,22,33,34,44,45,2,0,꽝
1,1170,model_score,4,6,8,13,24,25,44,1,1,꽝
1,1170,model_score,5,1,13,22,30,39,40,1,0,꽝
1,1171,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1171,model_score,2,2,15,19,25,34,37,0,1,꽝
1,1171,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1171,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1171,model_score,5,1,13,22,30,39,40,0,0,꽝
1,1172,model_score,1,7,15,20,24,38,43,2,0,꽝
1,1172,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1172,model_score,3,13,22,33,34,44,45,1,1,꽝
1,1172,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1172,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1173,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1173,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1173,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1173,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1173,model_score,5,1,13,22,30,39,40,2,0,꽝
1,1174,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1174,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1174,model_score,3,13,22,33,34,44,45,0,1,꽝
1,1174,model_score,4,6,8,13,24,25,44,1,0,꽝
1,1174,model_score,5,1,13,22,30,33,40,0,1,꽝
1,1175,model_score,1,7,15,20,24,38,43,0,0,꽝
1,1175,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1175,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1175,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1175,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1176,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1176,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1176,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1176,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1176,model_score,5,1,13,22,30,33,40,1,0,꽝
1,1177,model_score,1,7,15,20,24,38,43,3,0,5등
1,1177,model_score,2,2,15,19,25,34,37,2,0,꽝
1,1177,model_score,3,13,22,33,34,44,45,0,0,꽝
1,1177,model_score,4,6,8,13,24,25,44,0,0,꽝
1,1177,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1178,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1178,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1178,model_score,3,13,22,33,34,44,45,1,0,꽝
1,1178,model_score,4,6,8,13,24,25,44,2,0,꽝
1,1178,model_score,5,1,13,22,30,33,40,0,0,꽝
1,1179,model_score,1,7,15,20,24,38,43,1,0,꽝
1,1179,model_score,2,2,15,19,25,34,37,0,0,꽝
1,1179,model_score,3,13,22,33,34,44,45,1,0,꽝
